Num,Name,year,month,day,MA,perih,node,i,e,a,H0,G,Dia,DiaSrc,PEU/POS_1sigma,#Rings,#Moons,OrbSrc,OrbDate,Class,DiaUncert,ErrorMajor,ErrorMinor,ErrorMajorPA
20447,1999 JR85,2025,2,11,5.1756460276,118.3394607865,194.8618616026,11.3566346632,0.311079070119,2.608472798247,14.24,0.15,7.9,M,0.0037,0,0,JPL#43,2024-Oct-12,Binary,0.8,0.00367,0.00015,78.2
20587,Jargoldman,2025,2,11,313.2122493463,126.6801471143,259.8104730940,1.0717033544,0.111729761804,2.972095428228,14.39,0.15,4.3,6,0.0013,0,0,JPL#44,2024-Jul-31,Binary,0.4,0.00135,0.00012,70.3
20882,Paulsanchez,2025,2,11,273.2482890020,358.0856762496,13.6501892966,2.3772689177,0.246838320673,2.363783513249,14.53,0.15,4.1,6,0.0010,0,1,JPL#43,2024-Aug-01,Binary,0.4,0.00096,0.00014,90.7
20936,Nemrut Dagi,2025,2,11,324.2489845458,324.3477357796,26.6213438680,18.6005537080,0.101015176189,1.854330168115,14.01,0.15,3.5,M,0.0013,0,1,JPL#50,2024-Oct-12,Binary,0.4,0.00141,0.00008,65.1
21071,1991 PE7,2025,2,11,123.2225871255,296.3345169412,330.2607976227,14.6125742466,0.057843058639,2.554772110188,13.94,0.15,4.5,M,0.0007,0,0,JPL#53,2024-Dec-13,Binary,0.4,0.00050,0.00010,57.2
21149,Kenmitchell,2025,2,11,219.3749945870,129.0655004301,170.6034572022,23.9366296001,0.035777287864,1.932398124541,15.12,0.15,3.1,6,0.0033,0,1,JPL#46,2024-Dec-14,Binary,0.3,0.00333,0.00049,87.2
21436,Chaoyichi,2025,2,11,156.5991496624,178.9474037227,320.2430359296,3.7322258926,0.084754429123,2.186684178524,15.52,0.15,2.0,M,0.0013,0,1,JPL#48,2024-Oct-11,Binary,0.2,0.00142,0.00012,71.3
21527,Horton,2025,2,11,118.7825425035,47.6980571776,286.3298712182,12.7060695148,0.184419704624,2.578725477621,13.45,0.15,5.0,M,0.0007,0,1,JPL#58,2024-Dec-13,Binary,0.6,0.00077,0.00017,103.9
22043,1999 XW204,2025,2,11,204.8299773028,17.6066354764,323.4661623673,16.4733659291,0.110111474910,2.837966562151,13.12,0.15,17.0,M,0.0013,0,0,JPL#47,2024-Oct-11,Binary,1.2,0.00142,0.00016,123.8
22047,1999 XU215,2025,2,11,148.4396411664,0.7568067850,275.8622474375,12.7678565472,0.136097667982,2.600790635403,13.85,0.15,4.5,M,0.0007,0,0,JPL#58,2024-Dec-13,Binary,0.4,0.00073,0.00014,84.7
22150,2000 WM49,2025,2,11,186.5681844922,337.1162432372,126.8421596114,12.2935817327,0.113723725495,2.397924661622,14.66,0.15,7.3,M,0.0007,0,0,JPL#49,2024-Oct-12,Binary,0.8,0.00070,0.00014,96.2
22569,1998 HK36,2025,2,11,154.7133396687,287.8040617654,49.9016353918,4.0266772099,0.207019866457,2.285865180329,14.51,0.15,4.1,6,0.0013,0,1,JPL#50,2024-Dec-13,Binary,0.4,0.00134,0.00013,110.5
22700,1998 RP37,2025,2,11,348.9925608911,291.3318130595,272.5788690638,4.2803416010,0.102640424278,3.208813516619,13.52,0.15,14.0,M,0.0050,0,0,JPL#39,2024-Dec-14,Binary,1.4,0.00500,0.00020,108.6
22899,Alconrad,2025,2,11,140.4219287165,219.2474338099,135.8855800168,2.8828571386,0.085621153575,2.842977408581,13.93,0.15,5.7,M,0.0013,0,1,JPL#76,2024-Dec-13,Binary,0.6,0.00142,0.00025,106.4
23111,Fritzperls,2025,2,11,323.5566681389,28.1127979533,117.9455554409,6.8466683418,0.054353377951,2.326489535749,14.29,0.15,4.5,6,0.0010,0,0,JPL#51,2024-Dec-13,Binary,0.5,0.00115,0.00014,81.1
23621,1996 PA,2025,2,11,319.6886342984,153.3555094324,143.7307779247,19.3456449794,0.299130150941,1.904144670503,15.67,0.15,2.4,6,0.0037,0,1,JPL#39,2024-Apr-17,Binary,0.2,0.00367,0.00029,102.4
23712,Willpatrick,2025,2,11,227.3117428917,85.2507909877,246.3583410093,23.5109851216,0.246606663555,2.374524043010,13.80,0.15,6.8,M,0.0007,0,0,JPL#45,2024-Apr-17,Binary,0.6,0.00052,0.00017,104.5
23957,1998 VL16,2025,2,11,343.1084301493,306.4789947924,70.6933725174,10.1043465099,0.106132215394,3.057215276824,13.67,0.15,5.5,M,0.0007,0,0,JPL#50,2024-Dec-13,Binary,0.6,0.00069,0.00009,63.3
24106,1999 VA12,2025,2,11,84.5445459514,92.0622719043,261.3644975243,6.3633954622,0.215239311284,2.320323063493,14.96,0.15,3.3,6,0.0030,0,1,JPL#51,2024-Dec-13,Binary,0.3,0.00302,0.00027,92.4
24402,2000 AT192,2025,2,11,353.6417503072,218.4804243147,158.1983593961,16.2734711433,0.218446158090,2.658268381419,13.73,0.15,8.7,M,0.0017,0,0,JPL#55,2024-Dec-13,Binary,0.8,0.00181,0.00010,82.2
24465,2000 SX155,2025,2,11,36.0688886413,1.7028934965,35.4856283519,21.6453582758,0.085155946824,1.925660226283,15.09,0.15,3.1,6,0.0007,0,1,JPL#44,2024-Dec-13,Binary,0.3,0.00071,0.00017,38.5
24495,Degroff,2025,2,11,153.7105961034,133.0397305206,75.2867205287,29.7472080751,0.361421918034,2.170183425430,15.06,0.15,3.2,6,0.0013,0,1,JPL#45,2024-Dec-14,Binary,0.3,0.00133,0.00028,44.5
24694,1990 SZ2,2025,2,11,59.5224935578,5.0789461027,19.6324238401,14.4773769099,0.185145518054,2.601341994367,13.38,0.15,5.9,M,0.0013,0,0,JPL#57,2024-Dec-13,Binary,0.8,0.00135,0.00017,77.6
25015,Lairdclose,2025,2,11,359.2117423865,41.3276655883,265.6692630846,5.7551005030,0.197912008847,2.228286895785,14.83,0.15,2.9,M,0.0013,0,1,JPL#55,2024-Oct-12,Binary,0.4,0.00120,0.00009,70.2
25021,Nischaykumar,2025,2,11,206.3998451367,108.9356301329,188.5072566044,3.7841356955,0.101820989347,2.317464055309,15.92,0.15,2.2,M,0.0033,0,1,JPL#32,2024-Dec-14,Binary,0.6,0.00333,0.00022,104.3
25332,1999 KK6,2025,2,11,254.3198093607,134.7040299532,219.8637786288,23.8686310696,0.062046990837,1.892343833306,14.02,0.15,3.2,M,0.0013,0,0,JPL#55,2024-Aug-01,Binary,0.4,0.00117,0.00013,75.5
25707,2000 AQ141,2025,2,11,345.7712524791,209.1558601372,154.6382119792,12.5226890190,0.201351912820,2.697928249939,14.28,0.15,7.8,M,0.0023,0,0,JPL#51,2024-Dec-13,Binary,0.6,0.00245,0.00011,80.8
25916,2001 CP44,2025,2,11,214.3750498871,199.6822982853,94.6385840655,15.7636169050,0.499335455613,2.558357327108,13.78,0.15,5.7,M,0.0007,0,0,JPL#676,2025-Feb-04,Amor + Binary,0.6,0.00056,0.00030,88.8
26074,Carlwirtz,2025,2,11,334.6620923239,73.3512662256,102.7744234584,31.6124230851,0.088795909270,1.811054356906,15.07,0.15,3.2,6,0.0020,0,1,JPL#43,2024-Dec-13,Binary,0.3,0.00194,0.00034,103.1
26139,1993 TK32,2025,2,11,52.2718481761,240.0618143209,172.3702353639,9.2977998465,0.055544102436,2.662211629159,14.07,0.15,4.8,M,0.0013,0,0,JPL#51,2024-Dec-13,Binary,0.4,0.00147,0.00023,89.1
26150,1994 RW11,2025,2,11,162.4149004993,96.2725550264,210.8167924467,4.5962996827,0.211691396299,2.365444807575,15.12,0.15,5.7,M,0.0023,0,0,JPL#33,2024-Dec-13,Binary,0.6,0.00242,0.00027,98.1
26308,1998 SM165,2025,2,11,54.0818935486,132.1094200708,183.0668559823,13.4812866132,0.370808958853,48.011692231511,5.77,0.15,231.2,6,0.0463,0,1,JPL#25,2024-Dec-14,Binary + TNO,23.0,0.03767,0.02700,83.4
26354,1998 YJ4,2025,2,11,201.9179476782,306.7194103420,167.3077472497,10.9739873977,0.117056400343,3.182572245517,13.32,0.15,13.4,M,0.0013,0,0,JPL#49,2024-Dec-14,Binary,1.2,0.00121,0.00014,85.4
26416,1999 XM84,2025,2,11,281.2498698696,285.4627032195,262.9789135537,4.5310748205,0.050298086736,2.343227258555,14.49,0.15,4.1,6,0.0013,0,1,JPL#50,2024-Dec-13,Binary,0.4,0.00133,0.00028,91.6
26420,1999 XL103,2025,2,11,18.6144149889,261.0558700999,72.9309827989,4.7247240017,0.106404881069,2.197325325732,15.87,0.15,2.2,6,0.0013,0,1,JPL#42,2024-Oct-12,Binary,0.2,0.00144,0.00018,65.6
26471,Tracybecker,2025,2,11,299.6674890093,58.8494684376,268.6810115595,19.6947869002,0.154209803070,1.918072418348,13.41,0.15,5.2,M,0.0007,0,1,JPL#53,2024-Aug-01,Binary,0.6,0.00066,0.00010,63.3
27418,2000 ET151,2025,2,11,323.6403452677,322.0344211534,257.1194489208,15.0756023556,0.125244736518,2.900256902200,13.22,0.15,16.4,M,0.0030,0,0,JPL#55,2024-Dec-13,Binary,1.6,0.00315,0.00012,107.7
27568,2000 PT6,2025,2,11,33.4115868643,77.6950966058,174.0056311900,22.2538122606,0.027705761710,1.963465622146,14.79,0.15,1.8,M,0.0007,0,1,JPL#50,2024-Jul-30,Binary,0.4,0.00060,0.00012,88.8
27675,Paulmaley,2025,2,11,66.0209553219,186.3230347162,316.1429552826,24.6696709992,0.189241651824,2.353293581562,13.61,0.15,5.1,M,0.0010,0,1,JPL#47,2024-Aug-01,Binary,0.4,0.00115,0.00016,84.1
27883,1996 ET1,2025,2,11,265.2533457564,267.3841420820,358.5920644942,12.2136437068,0.163793628124,2.588485098447,13.97,0.15,5.3,6,0.0017,0,0,JPL#50,2024-Dec-14,Binary,0.5,0.00168,0.00023,124.0
28331,Dianeberard,2025,2,11,344.5728658895,230.3750504192,254.8760296841,7.8674876709,0.093976841835,3.052280634547,14.06,0.15,11.2,M,0.0017,0,0,JPL#44,2024-Dec-13,Binary,1.0,0.00153,0.00023,97.6
28922,2000 QK132,2025,2,11,2.4826314659,158.0055709129,326.9099080254,19.3890143388,0.169920570387,3.116314219791,12.72,0.15,19.1,M,0.0033,0,0,JPL#51,2024-Dec-13,Binary,1.6,0.00325,0.00024,120.6
29168,1990 KJ,2025,2,11,298.1550308492,180.4494211138,93.5789209667,24.2370094237,0.179066671196,2.307685586621,13.56,0.15,4.8,M,0.0010,0,1,JPL#60,2024-Dec-14,Binary,0.6,0.00097,0.00015,123.4
29180,1990 SW1,2025,2,11,171.0784565807,194.8099356093,194.1641783383,25.4122068737,0.295302837871,2.354674543137,14.42,0.15,4.3,6,0.0010,0,0,JPL#44,2024-Oct-11,Binary,0.4,0.00083,0.00026,89.4
29314,Eurydamas,2025,2,11,102.4627262830,135.9230198726,143.3363871491,15.2214533831,0.074623077923,5.302514795203,11.60,0.15,21.4,M,0.0083,0,1,JPL#36,2024-Dec-13,Binary + Trojan,2.2,0.00833,0.00022,76.3
29514,Karatsu,2025,2,11,93.2662328420,243.1154975908,293.0372639418,15.3200135171,0.169594577969,2.935260350567,13.67,0.15,10.4,M,0.0017,0,0,JPL#48,2024-Oct-12,Binary,1.0,0.00175,0.00009,62.7
29526,1998 AV,2025,2,11,48.8443071890,270.2503111481,114.5485002079,22.3761049510,0.006270878404,3.154144974061,13.14,0.15,12.8,M,0.0010,0,0,JPL#53,2024-Dec-13,Binary,1.2,0.00090,0.00016,66.8
29606,1998 QN94,2025,2,11,280.6303871732,50.3595497135,154.8938803936,23.8837592372,0.207685452015,2.328419358342,14.67,0.15,2.8,M,0.0013,0,1,JPL#43,2024-Dec-13,Binary,0.6,0.00119,0.00026,83.3
31344,Agathon,2025,2,11,6.9608711381,327.7850265521,27.2356558091,7.4793201611,0.038101021721,5.337380283178,10.96,0.15,40.6,M,0.0070,0,0,JPL#50,2024-Dec-13,Binary + Trojan,4.0,0.00700,0.00013,59.7
31345,1998 PG,2025,2,11,71.1489412102,156.2130622751,222.6846082711,6.5041641742,0.391479791363,2.015288558823,17.62,0.15,0.9,6,0.0163,0,1,JPL#209,2025-Feb-04,Amor + Binary,0.1,0.01567,0.00500,92.2
31346,1998 PB1,2025,2,11,68.2525791845,350.5135140513,299.7108235526,5.9614436821,0.429721597673,2.030378569466,17.16,0.15,1.2,6,0.0220,0,1,JPL#233,2024-Dec-19,Amor + Binary,0.1,0.01900,0.01100,68.0
31359,1998 UA28,2025,2,11,136.2335238896,306.3871714538,215.1666198857,23.0562189418,0.194209286390,2.272336286206,14.91,0.15,6.4,M,0.0007,0,0,JPL#43,2024-Dec-14,Binary,0.6,0.00079,0.00019,78.4
31450,Stevepreston,2025,2,11,198.3560608578,18.7068336223,323.8791795549,10.7406230020,0.266576492911,2.392831099438,13.20,0.15,11.7,M,0.0007,0,1,JPL#61,2024-Dec-14,Binary,0.8,0.00055,0.00014,122.7
32008,Adriangalad,2025,2,11,111.0049385205,144.1462846699,221.7826794938,6.3047970770,0.193188583014,2.191862885280,14.62,0.15,3.9,6,0.0020,0,1,JPL#48,2024-Dec-13,Binary,0.4,0.00198,0.00028,103.7
32039,2000 JO23,2025,2,11,121.2694885439,353.5152744430,303.7565124215,6.5032971502,0.281403279287,2.224952659450,14.75,0.15,3.6,6,0.0013,0,1,JPL#52,2024-Dec-13,Binary,0.4,0.00148,0.00020,80.2
32141,2000 LB24,2025,2,11,28.5109977055,236.9151783818,205.5788918017,21.2800700028,0.065273261083,2.693686791010,14.04,0.15,3.6,M,0.0020,0,0,JPL#45,2024-Dec-13,Binary,0.4,0.00201,0.00017,101.8
32679,1070 T-1,2025,2,11,200.7116394176,276.0218437846,355.3875548253,22.2054705788,0.102243988284,3.126001463140,14.23,0.15,8.1,M,0.0017,0,0,JPL#39,2024-Dec-14,Binary,0.8,0.00172,0.00022,98.0
32775,1986 WP2,2025,2,11,175.8054412422,295.1822300658,168.2527971955,2.3420358712,0.163102287894,2.357608843963,15.03,0.15,3.2,6,0.0010,0,0,JPL#49,2024-Oct-11,Binary,0.3,0.00096,0.00005,83.0
33105,1997 YB14,2025,2,11,260.5023634605,332.9575805343,117.1093334607,14.4116125731,0.209812676459,2.545132270272,14.99,0.15,6.3,M,0.0013,0,0,JPL#40,2024-Oct-12,Binary,0.6,0.00122,0.00029,77.8
33723,1999 NB3,2025,2,11,213.3903102277,170.6912149990,212.0728888222,13.0271186285,0.189777735071,2.408655954840,14.93,0.15,4.6,M,0.0010,0,0,JPL#44,2024-Oct-11,Binary,0.4,0.00085,0.00018,92.5
33745,1999 NW61,2025,2,11,89.4837538615,69.0193684223,161.1672168156,13.9521518130,0.165246795091,2.598185186664,14.07,0.15,5.0,6,0.0007,0,0,JPL#51,2024-Dec-14,Binary,0.5,0.00077,0.00005,82.8
34243,2000 QR100,2025,2,11,215.9735971973,277.5666726145,154.5727718827,10.9741459396,0.088345524246,2.970794763831,13.58,0.15,7.2,M,0.0013,0,0,JPL#55,2024-Dec-14,Binary,0.6,0.00148,0.00014,91.1
34706,2001 OP83,2025,2,11,226.7156507217,42.0962108379,66.4171655225,8.6800697315,0.381357252275,2.254293964067,14.96,0.15,3.3,6,0.0010,0,1,JPL#37,2024-Apr-16,Binary,0.3,0.00091,0.00022,75.0
35107,1991 VH,2025,2,11,195.6395664278,206.9478775728,139.3372184951,13.9111281630,0.144224807830,1.137326315136,16.90,0.15,0.9,M,0.0063,0,1,JPL#532,2025-Feb-10,Apollo + Binary + PHA,0.1,0.00633,0.00092,100.7
35277,1996 RV27,2025,2,11,317.4123748244,184.3512688797,345.6959096506,20.0246795254,0.036420322740,5.231881070194,11.95,0.15,13.4,6,0.0157,0,0,JPL#44,2024-Dec-13,Binary + Trojan,1.2,0.01567,0.00022,119.0
35420,1998 AG6,2025,2,11,318.7662375642,226.8133565782,162.7400839702,10.9152885326,0.145090674748,2.879915465225,13.76,0.15,6.6,M,0.0017,0,0,JPL#51,2024-Dec-14,Binary,0.6,0.00161,0.00005,79.4
36882,2000 SW155,2025,2,11,274.4090169853,180.2090660211,196.4454876669,13.3941061135,0.076495877354,2.993043601237,14.09,0.15,9.3,M,0.0023,0,0,JPL#47,2024-Dec-14,Binary,0.8,0.00238,0.00016,84.9
37424,2001 YA3,2025,2,11,272.9305070853,62.7872406387,339.0515232692,12.6955713604,0.186376095001,2.562002294054,13.36,0.15,5.9,M,0.0007,0,1,JPL#52,2024-Oct-12,Binary,0.6,0.00069,0.00009,66.4
38079,1999 HF,2025,2,11,133.9710077264,3.1571357894,182.2347742043,24.1710516517,0.193696673841,2.322737513758,14.27,0.15,3.4,M,0.0003,0,1,JPL#51,2024-Dec-14,Binary,0.4,0.00047,0.00012,89.3
38198,1999 LM19,2025,2,11,193.0016856993,58.0744941486,267.9706662205,1.4431155445,0.181089973739,2.451192624180,14.98,0.15,4.8,M,0.0010,0,0,JPL#51,2024-Dec-14,Binary,0.6,0.00082,0.00033,117.8
38628,Huya,2025,2,11,14.8231396354,67.6219631354,169.3579559884,15.4758770911,0.272256133458,39.193042932113,4.80,0.15,363.0,6,0.0363,0,1,JPL#49,2024-Dec-13,Binary + TNO,36.2,0.03400,0.01267,98.4
38764,2000 RB6,2025,2,11,94.4260134357,12.9187920368,19.5476248699,10.6058615115,0.222168516718,2.468336418269,15.02,0.15,5.4,M,0.0020,0,0,JPL#43,2024-Dec-14,Binary,0.6,0.00200,0.00038,115.4
38826,2000 RZ92,2025,2,11,169.8458406834,107.8460478618,347.6951207559,10.5531538195,0.105570086494,2.381472784008,15.08,0.15,3.3,M,0.0010,0,0,JPL#39,2024-Oct-11,Binary,0.8,0.00083,0.00015,87.8
39197,2000 XA,2025,2,11,340.8549977963,5.3109658326,37.1961563709,23.5218690058,0.062212453848,1.931493357194,14.47,0.15,3.5,M,0.0010,0,0,JPL#45,2024-Dec-13,Binary,0.4,0.00094,0.00012,42.5
40248,Yukikajiura,2025,2,11,68.1676787928,288.0546071666,107.6713401032,14.0323538777,0.215726816373,2.639634537652,14.01,0.15,6.9,M,0.0023,0,0,JPL#44,2024-Dec-13,Binary,0.6,0.00218,0.00029,89.8
41434,2000 GB82,2025,2,11,148.6342346086,338.4221350848,33.0922455618,14.1400587605,0.061402081206,1.635307869335,16.51,0.15,1.2,M,0.0050,0,0,JPL#40,2024-Dec-14,Binary,0.2,0.00467,0.00036,142.2
41461,2000 ON,2025,2,11,123.4625673388,183.4246894122,151.4336158469,49.8761794800,0.162807111469,2.762356448374,14.09,0.15,6.8,M,0.0010,0,0,JPL#43,2024-Aug-01,Binary,1.8,0.00083,0.00029,66.5
42252,2001 LU2,2025,2,11,282.7568971159,202.2512145140,71.3650918142,15.8256872763,0.067309160372,2.546042650307,14.55,0.15,4.3,M,0.0013,0,0,JPL#47,2024-Oct-11,Binary,0.4,0.00139,0.00012,125.1
42355,Typhon,2025,2,11,29.3476044776,158.6026841976,351.9083141881,2.4290682509,0.535684020612,37.615904765618,7.63,0.15,192.0,M,0.0487,0,1,JPL#39,2024-Aug-01,Binary + Centaur,2.4,0.04433,0.01967,103.3
42411,3249 T-1,2025,2,11,107.0590250518,47.7705406167,352.0992341570,4.8672203370,0.107907761981,2.466128841530,14.81,0.15,8.0,M,0.0020,0,0,JPL#46,2024-Dec-13,Binary,0.8,0.00190,0.00018,118.4
43008,1999 UD31,2025,2,11,48.2684348801,204.0983973649,126.2236115388,1.9683471733,0.188470730769,2.348375486615,15.78,0.15,2.2,6,0.0057,0,1,JPL#41,2024-Dec-13,Binary,0.2,0.00567,0.00032,68.4
43248,2000 BD26,2025,2,11,340.9663324263,167.4577253142,132.2631688079,10.3589025453,0.149458019534,2.784222161677,14.25,0.15,4.4,M,0.0030,0,0,JPL#48,2024-Oct-11,Binary,0.4,0.00314,0.00018,92.5
43326,2000 KH73,2025,2,11,275.1715994999,355.8287997806,269.6406357658,3.1782981912,0.110412893482,2.169380342693,15.38,0.15,2.1,M,0.0017,0,0,JPL#47,2024-Dec-14,Binary,0.4,0.00177,0.00035,111.6
43341,2000 RK62,2025,2,11,99.0379058064,220.7643147823,68.8316164342,15.9465726118,0.097078104455,2.568306225157,13.40,0.15,5.6,M,0.0007,0,0,JPL#55,2024-Dec-13,Binary,0.6,0.00061,0.00010,58.8
43534,2001 DZ78,2025,2,11,9.0943721282,1.3567697161,131.3673374366,21.7022396683,0.135699772183,2.856853852993,13.76,0.15,8.9,M,0.0013,0,0,JPL#50,2024-Dec-13,Binary,0.8,0.00146,0.00033,90.5
44284,1998 QX78,2025,2,11,96.7625884694,121.9210079733,213.0144160169,13.6540303128,0.147718082887,2.606234413679,14.04,0.15,4.7,M,0.0013,0,0,JPL#54,2024-Dec-13,Binary,0.4,0.00137,0.00029,90.6
44620,1999 RS43,2025,2,11,346.0229828660,181.2163566757,181.9671290604,4.4007468987,0.163384479953,2.176283639592,15.74,0.15,2.3,6,0.0013,0,1,JPL#44,2024-Oct-12,Binary,0.2,0.00150,0.00007,72.6
45900,2000 YG10,2025,2,11,55.4912864452,129.1629988184,293.3481849005,19.6405693799,0.088707436471,1.933965916000,14.99,0.15,3.2,6,0.0023,0,0,JPL#46,2024-Dec-13,Binary,0.3,0.00229,0.00034,121.5
46303,2001 OZ44,2025,2,11,126.0999627496,273.7947146675,279.0715678161,12.3935730926,0.090902177221,2.793771545614,13.58,0.15,11.2,M,0.0010,0,0,JPL#53,2024-Dec-14,Binary,1.0,0.00105,0.00010,63.1
46829,McMahon,2025,2,11,21.7004049457,25.9219969729,334.8549496492,5.5935319029,0.180211269925,2.400071960784,15.10,0.15,3.1,6,0.0037,0,1,JPL#48,2024-Dec-13,Binary,0.3,0.00367,0.00019,62.4
47171,Lempo,2025,2,11,13.5206787463,295.7172754631,97.1645767093,8.4036318386,0.231257531978,39.785249052198,4.93,0.15,340.4,6,0.0257,0,2,JPL#47,2024-Dec-13,Binary + TNO,34.0,0.02000,0.01600,73.2
47211,1999 TX290,2025,2,11,289.4520810435,189.5195992611,120.0155795156,4.8386318246,0.194350003991,2.230853323343,15.65,0.15,2.2,M,0.0017,0,0,JPL#37,2024-Jun-05,Binary,0.8,0.00180,0.00021,102.5
47530,2000 AO96,2025,2,11,29.9817004735,16.7874366453,333.1759987008,12.1651863468,0.177302032152,2.691031146828,13.46,0.15,5.7,M,0.0020,0,0,JPL#53,2024-Dec-13,Binary,0.6,0.00189,0.00012,57.0
48470,1991 TC2,2025,2,11,126.0916346179,55.4284113369,26.7896737822,24.9688052261,0.119836933954,1.921126245831,14.96,0.15,3.3,6,0.0020,0,1,JPL#43,2024-Jun-05,Binary,0.3,0.00194,0.00020,124.5
48639,1995 TL8,2025,2,11,49.1164164644,85.8695111014,260.7677860806,0.2418971756,0.240148798245,53.011031608416,4.86,0.15,351.5,6,0.0367,0,1,JPL#23,2024-Dec-14,Binary + TNO,35.0,0.03000,0.02100,77.7
48685,1996 EW,2025,2,11,27.7848801591,5.1423051874,163.3834612643,13.6707578892,0.116395439329,2.552041520532,14.64,0.15,3.9,6,0.0027,0,0,JPL#46,2024-Oct-11,Binary,0.4,0.00272,0.00022,97.8
48833,1997 YA5,2025,2,11,323.7517201316,180.3543288939,267.5757847050,16.5101394755,0.151673974450,2.758436018309,13.34,0.15,12.3,M,0.0013,0,0,JPL#50,2024-Dec-13,Binary,1.0,0.00127,0.00011,76.3
48875,1998 HF102,2025,2,11,169.7425061156,330.5990467895,275.5330092388,1.6958166484,0.120051291974,2.147817324687,15.47,0.15,2.0,M,0.0017,0,0,JPL#43,2024-Dec-13,Binary,0.4,0.00163,0.00009,71.5
49348,1998 WO6,2025,2,11,16.7096664321,351.8416460399,72.8135222728,19.4440486264,0.214310894373,2.664013758553,14.53,0.15,6.0,M,0.0040,0,0,JPL#37,2024-Dec-13,Binary,0.6,0.00400,0.00045,53.0
49365,1998 WR18,2025,2,11,113.8483991495,19.0168066059,255.0710741060,6.7321629195,0.096254700874,2.696195981826,13.96,0.15,4.5,M,0.0010,0,0,JPL#53,2024-Dec-13,Binary,0.6,0.00106,0.00013,73.4
49858,1999 XZ99,2025,2,11,134.7455141149,96.9825851524,76.4163006555,6.6680043968,0.300668012511,2.455809654413,14.96,0.15,4.7,M,0.0010,0,0,JPL#44,2024-Oct-12,Binary,1.0,0.00095,0.00016,72.5
50000,Quaoar,2025,2,11,290.7246857425,163.7580449063,189.0235310214,7.9912247782,0.036986284235,43.168478639432,2.42,0.15,1086.4,6,0.0117,2,1,JPL#47,2024-Feb-21,Binary + TNO,6.2,0.01167,0.00247,89.8
51356,2000 RY76,2025,2,11,31.7511019590,36.4049579088,331.1551775371,22.2046567203,0.111511403328,1.811853766388,15.29,0.15,2.8,6,0.0020,0,1,JPL#37,2024-Dec-13,Binary,0.3,0.00186,0.00015,50.2
52260,Ureshino,2025,2,11,176.9037020545,175.3386408507,83.0786126500,24.9092418220,0.219076757445,2.398692538148,14.14,0.15,4.1,M,0.0007,0,0,JPL#47,2024-Dec-13,Binary,0.6,0.00068,0.00018,58.9
52316,Daveslater,2025,2,11,219.4581608215,21.6699210836,79.0430868819,28.9882480391,0.065281776357,1.896604740056,15.15,0.15,3.0,6,0.0007,0,1,JPL#38,2024-Oct-12,Binary,0.3,0.00074,0.00014,86.0
53110,1999 AR7,2025,2,11,90.1695497890,58.2230604264,85.4160403104,40.6267546571,0.214441845730,1.644565075228,16.73,0.15,1.4,6,0.0017,0,1,JPL#262,2024-Jan-20,Amor + Binary,0.1,0.00155,0.00024,129.8
53245,1999 CH152,2025,2,11,199.3202794702,58.5045592337,328.4953713060,0.9288875388,0.144487297713,2.902405480057,15.54,0.15,2.5,6,0.0100,0,0,JPL#32,2024-Jul-31,Binary,0.3,0.01000,0.00068,104.4
53432,1999 UT55,2025,2,11,310.0929388637,126.9359815504,268.6673591329,22.4402195074,0.115679088507,1.871472718348,15.80,0.15,2.2,6,0.0017,0,1,JPL#34,2024-Aug-01,Binary,0.2,0.00166,0.00016,60.6
53453,1999 XX135,2025,2,11,95.6452201767,157.1746055938,269.8412300107,17.8799397408,0.078693274203,1.948596625342,15.06,0.15,3.2,6,0.0033,0,1,JPL#44,2024-Dec-14,Binary,0.3,0.00333,0.00030,108.3
53843,Antjiekrog,2025,2,11,227.2808327710,219.3789428832,72.5514304709,10.0310614147,0.077779190227,2.358766259711,14.21,0.15,6.8,M,0.0013,0,0,JPL#56,2024-Dec-14,Binary,0.6,0.00147,0.00020,112.4
54415,2000 LR13,2025,2,11,211.7460078246,107.1143551913,163.8597092040,10.3499447822,0.055016582357,3.063819637297,13.75,0.15,6.2,M,0.0020,0,0,JPL#51,2024-Dec-13,Binary,0.6,0.00199,0.00017,92.1
54601,2000 RZ13,2025,2,11,24.0245399971,276.0363403918,186.9368317310,21.7795729417,0.087442643108,3.150905275980,13.70,0.15,8.1,M,0.0020,0,0,JPL#42,2024-Dec-13,Binary,0.8,0.00197,0.00033,96.6
54697,2001 FA70,2025,2,11,109.4369398916,129.5714205799,168.3808786492,13.0879408313,0.331132195886,2.384754223156,15.07,0.15,3.1,6,0.0037,0,1,JPL#42,2024-Dec-13,Binary,0.3,0.00367,0.00034,78.7
54933,2001 OV103,2025,2,11,350.1488176458,351.3336476108,309.0459457100,11.1465563210,0.152994933987,2.529052653092,14.47,0.15,4.2,6,0.0013,0,0,JPL#50,2024-Oct-11,Binary,0.4,0.00132,0.00010,66.5
55125,2001 QD173,2025,2,11,49.3713897898,275.3050389633,306.7035459283,11.6952095677,0.129869932058,2.523384410651,14.84,0.15,3.5,6,0.0010,0,0,JPL#46,2024-Aug-01,Binary,0.4,0.00093,0.00015,69.1
55563,2002 AW34,2025,2,11,134.5571622197,55.3249033721,313.1381291698,29.5745950775,0.044596734624,5.140901032053,11.78,0.15,26.6,M,0.0130,0,0,JPL#40,2024-Jun-05,Binary + Trojan,2.8,0.01300,0.00033,138.2
